"Data Source","World Development Indicators",

"Last Updated Date","2016-06-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Belize","BLZ","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","0","0","23","0","0","542","99","158","301","602","656","950","1004","1397","1642","3163","3630","4460","4400","10160","11426","11078","7624","3172","4528","5725","7410.7","5102","5879.6","7143","7212.76","",
"Bermuda","BMU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","95","348","515","200","266","649","617","616","380","387","385","398","405","320","418","375","450","430","455","585","631","775","856","966","1060","1076","1400","",
"Brazil","BRA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","10","19","27","50","93","158","286","433","780","1132","1687","3737","5794","7586","9168","10700","10873","10990","13140","15559","18170","20490","23390","29820","30390","30915","46202","77690","87676","103915","140657","172450","205568","247678","273268","269699","257784","271697","289048","331553","365127","411777","436084","480880","477752","562533","",
"Barbados","BRB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","10.5","10.5","14.5","20.5","",
"Brunei Darussalam","BRN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2","2","2","6","1","17","36","72","103","119","157","172","194","113","99","157","160","709","454","475","622","473","433","499.98","530","550","560.85","711.07","",
"Bhutan","BTN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","12","31","35","35","30","30","30","30","30","30","30","30","30","30","30","40","40","40","40","46","46","46","75","78.34","69.8","134","",
"Botswana","BWA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","5","15","30","47","64","80","94","111","128","309","288","193","88","79","82","105","105","338","301","255","210","150","80","80","117","120","125","125","125","125","125","140","140","140","140","170","170","182","180","180","",
"Canada","CAN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","2975","2990","3100","3215","3230","3242","3258","3275","3394","3405","3591","3893","4561","5333","4583","4129","3943","3897","4038","3458","3566","4074","3421","4289","7720","8798","12678","16890","23622","32451","41216","48068","45386","52442","55430","65207","72376","81676","91046","112916","127665","153046","172046","167798","145018","154587","171629","152486","155549","155928","162341","169434","183306","170188","133783","",
"Central Europe and the Baltics","CEB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","32700","36500","35950","38250","44810","45930","47399","53857","52564","54405","53783","56665","69114","68181","74647","75053","80124","81893","76511","76144","78382","92256","97358","90926","96160","91388","95363","91250","113821","117474","94636","90076","90085","87825","89994","86562","79508","79981","80857","91920","93027","98030","88699","95587","95047","100003","103950","107757","111253","112209.088","102092.677","98787.495","101757.619","112558.954","118862.785","",
"Switzerland","CHE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","5","10","15","25","40","60","90","130","170","200","220","250","272","270","271","252","254","1180","1070","1230","1230","1135","1235","1161","1161","1150","1150","1135","1100","1135","1135","1100","1205","1214","1214","1216","1216","1249","1261","1266","1271","1393","1393","",
"Channel Islands","CHI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","0","0","15","25","13","13","67","67","50","81","103","114","191","130","196","249","390","487","580","684","775","650","660","791","972","1024.6","1130.2","1091.1","882.243","972.13","1316.75","",
"Chile","CHL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","80","80","90","100","110","120","230","144","183","201","183","212","258","370","443","543","736","818","1093","1514","2088","2789","5316","1972","8611","7497","9941","13936","32349","51510","70464","105258","116281","135090","183747","206266","323115","375113","361430","305494","425058","631634","617303","607338","696157","739368","832329","806166","870845","881084","713241","969539","1075547","1045718","1227359","",
"China","CHN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","870506","689762","653121","751331","876283","1018740","1144775","1139911","1130208","1302649","1294180","1555198","1708229","1587984","1720938","1876231","1841375","2396953","2544849","2478985","2660226","2647423","2872642","3250408","3830077","4579259","5248178","6011103","6995409","7617562","7952632","9067388","11315492","14162453","17097920","20018273","22156618","22449950","24407571","26599065","28460190","29869240","31862187","33630169","35938735","37614949","39569985.487","41165331.303","42668844.736","45279173.273","47829609.589","50173139.495","53942924.403","57113175.124","58797258.057","",
"Cote d'Ivoire","CIV","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","21","60","213","229","170","168","100","253","306","351","117","386","1128","450","862","1000","1197","1025","806","866","866","866","866","1290","1290","1340","1700","3394","3720","3720","3750","",
"Cameroon","CMR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","5","11","22","40","57","89","120","282","130","124","137","167","138","106","74","57","50","50","57","58","67","67","67","50","150","330","385","395","402","435","546","546","546","570","571","840","840","840","",
"Congo, Rep.","COG","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","48","47","61","91","121","177","243","240","243","191","234","121","139","106","99","140","190","66","64","68","69","72","80","21","25","65","56","58","68","98","119","134","",
"Colombia","COL","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","4","13","18","31","48","66","91","123","165","224","300","400","535","775","921","1171","1618","3314","5673","10455","12267","23987","23971","25652","36630","29990","43710","45933","52947","61786","57660","57160","60895","60072","61000","70132","66565","68200","80623","80367","83681","89654","89398","92002","",
"Comoros","COM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","2","4","9","13","19","27","41","58","79","185","106","106","270","399","410","573","1975","2244","3335","3910","6756","6986","7000","7937","9324","9708","10520","17892","20546","24708","24038","19962","25765","27059","24754.3","26839","27713.5","27287","31972","22591.5","",
"Caribbean small states","CSS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","38","25","20","32","135","162","382","1019","1692","2408","2901","3783","3647","3415","3669","4109","4329","4785","4787","5140","5479","8277","9129","10064","11644","14092","16897.5","17743.5","16597.743","9652.99","10909.13","11542.84","11967.8","6656.15","6915.978","8351.6","8432.226","",
"Cuba","CUB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","20","80","220","350","460","570","680","810","1040","1310","1320","1690","1990","2309","2977","3779","4145","4383","4637","4626","5578","5768","6036","8174","8261","10977","12774","16273","22276","36354","36367","39603","40166","32780","25569","27044","26897","27562","22635","27210","37526","36685","36002","31422","24597.8","26179.2","29577.7","29500","",
"Curacao","CUW","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","41","31","31","31","31","31","31","36","46","50","60","56","57","50","59","84","125","127","155","259","291","452","787","969","1178","1422","1878","1883","1862","1821","2445","2436","2787","2450","2887","3415.5","4115.8","4666.98","4333.71","5339.1","4835.1","",
"Czech Republic","CZE","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20242","18655","18679","18200","17560","17231","18775","19475","20098","19210","19670","19384","20455","20431","20447","20395","20071","20420","21010","20763","19357.4","20135","",
"Germany","DEU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","19810","16670","12520","12680","13830","14490","19950","20600","22160","19814","23477","20636","25103","29169","35783","39380","44071","36230","35893","25703","38789","35543","52616","70965","97785","61134","70235","66828","72005","66618","64435","74692","96654","69500","48852","64096","83237","65433","73020","79567","65891","53409","49852","74280","57233","44685","35379","44994","43977","38907","40694","39141","26360","25289","26032","",
"Djibouti","DJI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","6","3","3","4","4","5","5","5","7","12","13","13","18","19","24","24","24","24","11","6","6","6","6","",
"Denmark","DNK","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","6045","7538","7700","7824","8263","10809","10135","10638","12178","11147","9272","11910","13914","13176","12190","15188","14149","13633","16060","17118","18555","21202","21655","25363","23609","24244","24402","25851","28659","33059","41946","42098","43264","39739","42892","44730","41924","39697","42368","42670","43609","41573","32026","37772","42814","39012","37188","31168","36066","35130.4","36175","35918","34585.54","37707.2","39399.2","",
"Dominican Republic","DOM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","50","193","301","323","277","221","280","615","815","1347","3982","2206","789","677","810","748","2125","2647","3554","1944","2000","980","980","1080","1080","1230","1280","2147.9","1031.8","1485","2082.5","",
"Algeria","DZA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","2","95","141","250","274","304","368","407","150","147","300","389","369","322","322","283","250","351","454","476","417","586","368","288","405","2779.916","2163.232","1758.742","2245.77","2644.002","2192.881","2410.973","",
"East Asia & Pacific (developing only)","EAP","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1094276","933573","907295","1019266","1155296","1307666","1466315","1484914","1527913","1729814","1757692","2053258","2197696","2113441","2319205","2520256","2580256","3246975","3499320","3523623","3890227","3985027","4282831","4843630","5640803","6509095","7322568","8473934","9627141","10481310","10665256","11941326","14472115.9","17621227.034","20542964","23621219","25908284","25804943","27841818","30449361.02","32615985","34471962","36976293","39372599","42818084.5","45713995.5","48593941.487","51472523.803","54387972.584","58353206.959","62730143.909","66817941.745","72694702.488","79199229.778","82107608.12","",
"East Asia & Pacific (all income levels)","EAS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","1478799","1364098","1378861","1577531","1691805","1857975","2068844","2161102","2275890","2404575","2563307","2956738","3163255","3357002","3740085","3860916","4074376","4841494","5085152","5188480","5714765","5964103","6163442","6912489","7802611.449","8765669.648","9869866.102","10930811.228","12306889.959","13013044.069","13221631.041","14457078.603","17166414.889","20406275.052","23427695.005","26421429.194","28541227.135","28573397.699","30315347.108","32939752.605","34962394.753","36889522.318","39640826.949","42015497.615","45510823.589","48497302.287","51588548.042","54662739.41","57484639.884","61402014.052","65771841.614","69749172.458","75820367.657","82298650.976","85234282.976","",
"Europe & Central Asia (developing only)","ECA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","14660","15380","14800","14420","18260","19130","18920","24950","20610","21550","24850","27770","33840","33353","40069","39359","44606","44410","44380","46073","47885","53731","60736","48268","63110","56882","64922","58498","231880","229069","204247","172626","153283","148836","117293","105551","100934","109564","115148","129368","141127","125574","124785.76","142229.1","154726.4","185490","196379","231247","247398.5","259505.138","267306.037","287957.345","318098.16","352588.25","356110.525","",
"Europe & Central Asia (all income levels)","ECS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","261934","279060","325424","333898","359826","375837","355332","359314","405595","421634","472162","462284","559283","556672","586590","639914","620374","693358","732189","707372","730339","797569","862011","887447","903543","990333","1022837","1049738","1438686","1495156","1627793","1481996","1392890","1403206","1515927","1627416","1711454","1803809","1984332","2141310","2139974","2163100","2108008.76","2244611.1","2269426.4","2257213","2329612.2","2516668.4","2491988.559","2691670.537","2729053.502","2872369.189","3093802.266","3038381.904","3207727.715","",
"Ecuador","ECU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","0","0","0","0","10","50","50","200","513","1030","1591","2155","3552","4113","5009","9565","12554","22016","36273","34225","30876","44339","70099","75631","71211","77730","107145","116694","87763","89096","106223","108880","134497","145790","126575","61311","57587","77636","95278","108673","138562","169588","171020","173022","219263","272520.8","309502","322455","332182","368207","",
"Egypt, Arab Rep.","EGY","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","4600","5200","5200","6000","7000","6200","5900","5600","5600","5900","6000","7000","8000","9000","9000","9000","11000","13000","15000","17000","19000","21000","24000","25000","27000","41846","45500","46400","52200","60500","61916","61617","63895","51210","56603","71815","91137","85704","139389","226276","340093","342864","376296","445181","471535","539748","595030","635516","693815","705490","919585","986820","1017738","1097544","1137091","",
"Euro area","EMU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","220684","233396","280611","286731","305153","317854","296396","293454","339359","354561","407410","391880","474329","472817","495698","544898","520364","591456","630744","601919","619601","661714","708585","729656","733099","810998","817002","829424","843166","826507","851075","850632","822665","807407","889206","959926","997686","1006002","1119999","1144352","1116236","1084460","980889","1036926","977641","960142","984698.2","1006528.4","923158.059","963248.179","941251.965","918048.528","893783.062","866489.742","917205.005","",
"Eritrea","ERI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","32","42","42","10","","0","0","0","0","0","0","0","0","0","",
"Spain","ESP","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","6300","8000","56600","64200","65200","66900","65300","52000","69700","95800","156200","146700","164300","166900","173927","168312","186900","193768","235500","206760","205638","215150","225730","229310","247426","266608","268449","270734","271403","222924","203766","224971","168759","126130","177940","223965","231633","239169","313908","318469","309229","309091","254949","268279","293839","219335","292829.2","281729.4","249714.5","266668.804","252352.25","271962.864","264162.976","223710.038","282241.512","",
"Estonia","EST","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","401","1232","936","1337","693","330","417","315","272","260","260","200","225","467","257","372","252","555","703","772","813","653.6","573.04","388.34","581.398","733.214","869.575","",
"Ethiopia","ETH","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","33","36","36","22","28","33","55","38","24","14","15","15","15","15","15","25","25","25","25","25","25","25","25","38","45.3","85.5","",
"European Union","EUU","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","259974","278080","325124","333678","359075","375455","354908","358746","404920","420857","471282","461278","557814","554862","583483","636435","615816","688115","724843","698253","720215","781828","843583","860856","873745","949815","965126","983248","1023246","1022170","1038988","1042863","1013856","1003767","1109704","1187650","1233251","1257786","1382363","1435350","1405577","1396160","1281713","1352858","1322449","1272439","1299109.2","1317589.4","1246983.059","1309003.487","1285749.262","1258738.573","1242299.723","1225486.892","1285049.235","",
"Fragile and conflict affected situations","FCS","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","80","110","140","180","230","290","350","430","521","686","808","1030","1577","2252","3232","3951","4785","5359","5931","6535","7341","8214","9121","10022","11801","13912","16550","14986","15988","15789","18708","24122","44457","66733","81900","93328","98843","111218","112013","120746","134102","155514","227704","293249","456295","548495","644623","666216","740903.14","845928.06","929513.8","894103.8","977534.7","1009571.25","1062114.94","",
"Finland","FIN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","0","0","0","0","0","50","190","390","600","800","999","1201","1403","1200","1800","1800","2500","2500","3455","3275","4921","5698","6334","7746","9586","10166","11006","12689","16367","18550","18550","19271","17909","17526","16682","17345","17659","16426","16024","15449","15400","15739","15132","12558","12821","14355","12891","13025","13439","13627","11772","11275","12659","13613","13322","",
"Fiji","FJI","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","757","8660","10896","5089","6045","6353","3493","2498.9","1832.034","184","200","255","365","2408","16860.02","6991","4927","1206","394","561.5","561.5","1618","830","888","670.026","767.5","646","760","672","770","",
"France","FRA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","111100","116700","106900","110000","98220","111650","102700","115255","108610","104725","106444","85280","128308","127366","137010","164937","148586","180727","163893","188692","207039","200250","192707","196288","192609","226903","243671","231894","227544","225122","256653","245094","250254","277323","280954","280786","285526","287243","267850","264857","266802","251655","251758","239601","242167","244925","237375","237451","238248.6","234000","224520","207255.2","205210","200714.4","204300","",
"Faroe Islands","FRO","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","5","10","25","40","80","51","102","305","100","222","445","360","390","513","1620","2520","4523","5260","8131","13076","18283","19098","18752","15332","8611","17584","22538","20436","42544","34823","49167","56102","62746","46077","23455","18574","30699","46673","59295","47575","60473","76564","75909","86454","",
"Micronesia, Fed. Sts.","FSM","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","0","85","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Gabon","GAB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","3","2","2","2","3","5","8","28","39","62","57","158","558","558","102","83","80","80","78","126","124","124","126","130","130","48","46","45","",
"United Kingdom","GBR","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","35","135","35","35","200","300","200","200","200","200","444","516","213","401","556","876","690","585","888","2351","2855","4049","11987","11684","17612","20104","24013","29435","36392","49316","50044","60887","56824","68774","85701","93838","109901","129715","137421","154800","152485","170516","179036","181838","207203","172813","171848","174200","175702","196597.82","201363.85","198967.6","205594.7","203263","204617","",
"Georgia","GEO","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1273","630","607","2660","1045","580","228","157","101","61","96","83","86","80","52","56","72","72","75","180","466","470","470","650","650","650","650","",
"Ghana","GHA","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","4","10","20","46","94","122","142","168","181","199","219","238","256","273","289","306","329","353","450","357","359","386","427","330","360","410","430","465","500","550","550","400","1800","2900","5000","6000","6000","938","950","1154","2270","3820","5594","7154","10200","19092","27450","32513","38545","",
"Guinea","GIN","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","3","3","2","2","1","1","1","1","5","5","5","4","4","0","0","0","0","0","2","2","2","100","110","110","170","177","185","200","250","250","250","",
"Gambia, The","GMB","Aquaculture production (metric tons)","ER.FSH.AQUA.MT","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","53","60","0","0","0","0","0","4","4","4","4","5","5","5","5","5","5","75","25","25","25","25","33","33","33","35","",
